ProductId,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Currency,Direct linking commission rate (%),Estimated direct linking commission,Indirect linking commission rate (%),Estimated indirect linking commission,Sales180Day,Positive Feedback,Promotion Url,Code Name,Code Start Time,Code End Time,Code Value,Code Quantity,Code Minimum Spend
4001145941292,https://ae-pic-a1.aliexpress-media.com/kf/Sf3ac0b1c9c96407b9ec0c2b87b374410h.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/1095227645649/p/1/e/6/t/10301/298022959591.mp4,Magic 2-Hole Stagger-Tooth Ceramic Movable Blade Cordless Clipper Replaceable Blade For Wahl Shear Clipper With Plastic Box,USD 2.16,USD 2.16,0%,USD,7.0,USD 0.15,7.0,USD 0.15,72,98.8%,https://s.click.aliexpress.com/e/_c4BqoLYB,,,,,,
1005007310507805,https://ae-pic-a1.aliexpress-media.com/kf/Sa811138097a14797b0fc4921a12222d3i.jpeg,,2/4pcs Vacuum Cleaner Filter Replacement For Lubluelu 202 Cordless Vacuum Cleaner Washable Filters For Oraimo OSV-102,USD 15.87,USD 5.71,64%,USD,7.0,USD 0.40,7.0,USD 0.40,98,94.0%,https://s.click.aliexpress.com/e/_c2y3nLmL,,,,,,
1005007598936208,https://ae-pic-a1.aliexpress-media.com/kf/S27901e2a0adb4265ad61bcb7811de871D.jpg,,Kemei Mini Powerful Cordless Hair Clipper Electric Professional Barber Hair Trimmer Beard Hair Cutting Machine Rechargeable,USD 49.65,USD 16.88,66%,USD,7.0,USD 1.18,7.0,USD 1.18,110,87.5%,https://s.click.aliexpress.com/e/_c4OS3dmT,,,,,,
1005009280752023,https://ae-pic-a1.aliexpress-media.com/kf/Seb9472e4579242da81080d844a8d3913a.jpg,,Vintage Hair Clipper Cordless Electric Hair Cutting Machine Portable Shaver Barber USB Fast Charging Hair Trimmer For Hairdresse,USD 6.37,USD 2.93,54%,USD,7.0,USD 0.21,7.0,USD 0.21,6314,91.7%,https://s.click.aliexpress.com/e/_c4L4ZFNt,,,,,,
1005006676388491,https://ae-pic-a1.aliexpress-media.com/kf/S506d39171fb545f5bf7ab5f4b60417ebl.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2676385336/p/1/e/6/t/10301/1100220592719.mp4,Kemei 2024 Razor Blade Shaver Head For Men's Electric Shaver KM-2024 Razor Mesh Blade Net Original Beard Shaving Parts,USD 11.65,USD 3.73,68%,USD,7.0,USD 0.26,7.0,USD 0.26,251,93.5%,https://s.click.aliexpress.com/e/_c3kK2sJ1,,,,,,
1005005428282805,https://ae-pic-a1.aliexpress-media.com/kf/Sa3d32d194b8247c3bfda87f11f71c8f3e.jpg,,Oral Irrigator USB Rechargeable Water Flosser Portable Dental Water Jet 300ML Water Tank Waterproof Teeth Cleaner For Oral Care,USD 69.14,USD 24.20,65%,USD,7.0,USD 1.69,7.0,USD 1.69,702,95.3%,https://s.click.aliexpress.com/e/_c3bexkd5,,,,,,
1005005316480790,https://ae-pic-a1.aliexpress-media.com/kf/Sdffa70900e504ef3af95fa115023c826i.jpg,,Kemei 1 2 3 6 9 12 mm Hair Trimmer Limit Comb Universal Black Guards Hairdresser Hair Cutting Guide for 5027 1949 5098 9163 5021,USD 2.75,USD 2.69,2%,USD,7.0,USD 0.19,7.0,USD 0.19,580,88.4%,https://s.click.aliexpress.com/e/_c42v7DRd,,,,,,
1005007267140629,https://ae-pic-a1.aliexpress-media.com/kf/Sb083b9c997324812bf26f7698155ae89t.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2667841078/p/1/e/6/t/10301/1100143009068.mp4,Kemei Wet Dry Groin Body Trimmer For Men Face Beard Hair Trimmer Clipper Rechargeable Pubic Ball Electric Shaver Body Groomer,USD 34.06,USD 11.92,65%,USD,7.0,USD 0.83,7.0,USD 0.83,697,90.6%,https://s.click.aliexpress.com/e/_c3lwyM7Z,,,,,,
1005007314568266,https://ae-pic-a1.aliexpress-media.com/kf/S32ed9ca1c7f94ec58ebc0c9e82bd723bm.jpg,,Electric Sonic Vibration Dental Scaler Teeth Whitening Plaque Calculus Coffee Smoke Stains Tartar Removal Toothbrush Tooth Clean,USD 15.93,USD 5.58,65%,USD,7.0,USD 0.39,7.0,USD 0.39,628,90.2%,https://s.click.aliexpress.com/e/_c3hJ1rzv,,,,,,
1005009629394552,https://ae-pic-a1.aliexpress-media.com/kf/S1b5eb478da8b44d383bc3645419fe0e28.jpg,,Carving T9 Vintage Professional Electric Hair Cutting Machine USB Rechargeable Portable Shaver Trimmer For Beard Care Best Gift,USD 6.47,USD 2.91,55%,USD,7.0,USD 0.20,7.0,USD 0.20,4260,82.5%,https://s.click.aliexpress.com/e/_c3FDBkLh,,,,,,
