ProductId,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Currency,Direct linking commission rate (%),Estimated direct linking commission,Indirect linking commission rate (%),Estimated indirect linking commission,Sales180Day,Positive Feedback,Promotion Url,Code Name,Code Start Time,Code End Time,Code Value,Code Quantity,Code Minimum Spend
1005009093236884,https://ae-pic-a1.aliexpress-media.com/kf/S2487dc1d65a2483a87f2939e359803f7s.jpg,,POEDAGAR Luxury Men's Watches Waterproof Luminous Date Week Men Watch Stainless Steel Casual Fashion Quartz Man Wristwatch Reloj,USD 46.61,USD 22.84,51%,USD,7.0,USD 1.60,7.0,USD 1.60,5359,95.1%,https://s.click.aliexpress.com/e/_c4lKMUzf,,,,,,
1005007518650447,https://ae-pic-a1.aliexpress-media.com/kf/Sd35759eeec4e4a92a11cb971097dab78J.png,,SKMEI Fashion Sports Watches For Men Waterproof Wristwatch Alarm Clock Horloges Man Digital Electronic Watch,USD 24.86,USD 19.89,20%,USD,7.0,USD 1.39,7.0,USD 1.39,44,91.1%,https://s.click.aliexpress.com/e/_c3hPjyPx,,,,,,
1005012186450229,https://ae-pic-a1.aliexpress-media.com/kf/Sf7b88e42e47047508dd304393a271845B.jpg,,Watchbands for Xiaomi Mi Band 7 6 5 4 3 Silicone Sport Replacement Bracelet Correa Xiaomi Smart Band 7 6 5 4 3 Strap Accessories,USD 2.86,USD 2.86,0%,USD,7.0,USD 0.20,7.0,USD 0.20,580,92.2%,https://s.click.aliexpress.com/e/_c4E8STS9,,,,,,
1005008970352069,https://ae-pic-a1.aliexpress-media.com/kf/Scf201ed73c46441aac7dc3903b115abbw.jpg,,22MM Strap For Garmin Instinct 2 Silicone Watchband Smart Watch Replacement Wristband For Instinct 1/Esports/Solar Band Bracelet,USD 17.07,USD 8.53,50%,USD,7.0,USD 0.60,7.0,USD 0.60,210,98.6%,https://s.click.aliexpress.com/e/_c4seopWl,,,,,,
1005008905427492,https://ae-pic-a1.aliexpress-media.com/kf/S682b6130a55a4b09b2783499e1da342b2.jpg,,12mm 14mm 16mm 18mm 316L Stainless Steel Watch Buckle For Cartier Watch Replacement Clasp Gold Silver Rose Watches Accessories,USD 14.64,USD 7.17,51%,USD,7.0,USD 0.50,7.0,USD 0.50,58,90.9%,https://s.click.aliexpress.com/e/_c3Ayl9lj,,,,,,
1005008006288094,https://ae-pic-a1.aliexpress-media.com/kf/S193a7806531d4389859bacb92d11867dz.jpg,,Official 22mm Nylon Straps For HUAWEI WATCH GT5 Pro 46mm Band Sport Composite Wristbands Bracelet GT4 GT3 GT2 GT5 Accessories,USD 4.23,USD 4.18,1%,USD,7.0,USD 0.29,7.0,USD 0.29,157,94.7%,https://s.click.aliexpress.com/e/_c43o0Ys5,,,,,,
1005008751042941,https://ae-pic-a1.aliexpress-media.com/kf/S26cd186fc2aa4507b1167f48aab20312i.jpg,,Glass+Cover For Apple Watch case 46mm 44mm 40mm 41mm 45mm 49mm 42mm Screen Protector iWatch serie Ultra 9 8 7 6 SE 5 10 42/46mm,USD 3.94,USD 3.94,0%,USD,8.0,USD 0.32,7.0,USD 0.28,2927,94.9%,https://s.click.aliexpress.com/e/_c4bgIiWv,,,,,,
1005008397020773,https://ae-pic-a1.aliexpress-media.com/kf/S5fdfe0c74617498c8da6d2af3a83a9739.jpg,,Luxury Solid Stainless Steel Band 18mm 19mm 20mm 21mm 22mm Straps for Seiko for Jubilee for Oyster Belt Men's Watch Accessories,USD 10.56,USD 10.51,1%,USD,7.0,USD 0.74,7.0,USD 0.74,1497,90.7%,https://s.click.aliexpress.com/e/_c4K8cZw5,,,,,,
1005007183993687,https://ae-pic-a1.aliexpress-media.com/kf/Sd7f3626e01b44267b0b26eb6be379524M.jpg,,NAVIFORCE NF7104  Men's LCD Digital Casual Date and Week Alarm Waterproof Silicone Strap Electronic Watch,USD 27.09,USD 21.13,22%,USD,7.0,USD 1.48,7.0,USD 1.48,291,96.6%,https://s.click.aliexpress.com/e/_c2vfNxDT,,,,,,
1005009645716493,https://ae-pic-a1.aliexpress-media.com/kf/S86538fdea0994eebb5782d1afc4b4f225.png,,Sports Nylon Braided Loop Strap for Huawei Watch Fit 4 5 Pro Official Comfortable Bracelet Huawei Watch Fit 3 Correa Accessories,USD 14.55,USD 7.27,50%,USD,7.0,USD 0.51,7.0,USD 0.51,244,93.6%,https://s.click.aliexpress.com/e/_c3y5FpZx,,,,,,
